Virus Name,Virus Protein,Human Protein,Bait_Prey,PreyGene,MIST,Reproducibility,Specificity,Abundance,SaintScore,BFDR,AvgSpec,Spec,CtrlCounts,FoldChange
SARS-CoV2,nsp9,P41567,nsp9-P41567,EIF1,0.359817865,0.99338499,0.077785303,0.001038979,0,0.69,1,1|1|1,0|0|0|2|1|0|0|0|0|0|0,3.67
SARS-CoV2,nsp9,P42575,nsp9-P42575,CASP2,0.02106281,0.00000000,0.030724938,9.36E-05,0,0.69,0.33,0|1|0,2|1|1|0|0|0|0|0|1|1|1,0.52
SARS-CoV2,nsp9,P42677,nsp9-P42677,RPS27,0.323474054,0.99792134,0.022707783,0.003183057,0,0.69,2.33,3|2|2,4|5|3|5|2|2|4|4|4|2|2,0.69
SARS-CoV2,nsp9,P42766,nsp9-P42766,RPL35,0.334074844,0.97355128,0.049136977,0.003553258,0,0.6,3.67,3|4|4,5|2|2|3|3|3|3|3|4|2|4,1.19
SARS-CoV2,nsp9,P43243,nsp9-P43243,MATR3,0.028722296,0.00000000,0.04189582,0.000384505,0.21,0.37,3.33,10|0|0,0|14|10|5|0|0|0|0|4|0|0,1.11
SARS-CoV2,nsp9,P45880,nsp9-P45880,VDAC2,0.001616626,0.00000000,0.00235732,0.000110774,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,nsp9,P45973,nsp9-P45973,CBX5,0.024915318,0.00000000,0.036344184,0.000170511,0,0.69,0.33,1|0|0,0|1|1|1|1|0|0|0|0|0|1,0.73
SARS-CoV2,nsp9,P46013,nsp9-P46013,MKI67,0.042943432,0.00000000,0.062644328,2.00E-05,0.32,0.23,0.67,2|0|0,0|0|0|0|0|0|0|0|0|0|0,6.67
SARS-CoV2,nsp9,P46063,nsp9-P46063,RECQL,0.047333636,0.00000000,0.06904822,6.56E-05,0,0.69,0.33,0|0|1,0|0|1|0|1|0|0|0|0|0|0,1.83
SARS-CoV2,nsp9,P46109,nsp9-P46109,CRKL,0.327348815,0.98321966,0.034962745,0.004822193,0,0.69,12.33,11|13|13,18|15|15|18|16|12|15|12|18|14|14,0.81
SARS-CoV2,nsp9,P46776,nsp9-P46776,RPL27A,0.334885592,0.97995761,0.047449627,0.002026651,0.08,0.46,2.67,4|2|2,0|3|3|2|2|2|2|1|2|1|1,1.54
SARS-CoV2,nsp9,P46778,nsp9-P46778,RPL21,0.320338713,0.93753846,0.045315232,0.002672359,0.01,0.54,3.67,4|2|5,4|4|3|4|4|3|1|1|2|3|1,1.34
SARS-CoV2,nsp9,P46779,nsp9-P46779,RPL28,0.003782565,0.00000000,0.005515818,0.00023772,0,0.69,0.33,1|0|0,1|2|2|2|2|2|1|2|3|1|2,0.18
SARS-CoV2,nsp9,P46781,nsp9-P46781,RPS9,0.293162477,0.89153521,0.026384581,0.001715277,0,0.63,3,5|1|3,1|4|4|4|3|6|2|2|6|6|5,0.77
SARS-CoV2,nsp9,P46782,nsp9-P46782,RPS5,0.307449218,0.93930809,0.025718224,0.002415258,0,0.62,4.33,6|2|5,6|7|2|10|4|3|3|2|3|4|2,1.04
SARS-CoV2,nsp9,P46783,nsp9-P46783,RPS10,0.324439153,0.98388123,0.030444348,0.002075689,0,0.62,3,4|2|3,5|4|2|7|3|1|1|4|2|3|4,0.92
SARS-CoV2,nsp9,P47756,nsp9-P47756,CAPZB,0.005311564,0.00000000,0.007747317,0.000117573,0,0.69,0.33,1|0|0,2|1|3|4|2|1|0|3|3|0|1,0.18
SARS-CoV2,nsp9,P47813,nsp9-P47813,EIF1AX,0.008579561,0.00000000,0.01251302,0.000295447,0,0.69,0.33,0|0|1,1|2|2|1|2|1|2|1|1|0|0,0.28
SARS-CoV2,nsp9,P47914,nsp9-P47914,RPL29,0.212887934,0.62287655,0.030209649,0.000472402,0,0.69,0.67,1|0|1,1|1|1|1|1|0|0|1|1|0|1,0.92
SARS-CoV2,nsp9,P48643,nsp9-P48643,CCT5,0.34270869,0.93905338,0.077282385,0.000788951,0.92,0.01,3.67,4|5|2,0|1|0|0|1|0|0|1|0|0|0,13.44
SARS-CoV2,nsp9,P48730,nsp9-P48730,CSNK1D,0.313297075,0.92075377,0.042617348,0.000385419,0.02,0.53,1.33,1|1|2,2|3|3|2|1|0|0|1|0|1|2,0.98
SARS-CoV2,nsp9,P49006,nsp9-P49006,MARCKSL1,0.039002709,0.00000000,0.056894449,0.000167013,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,nsp9,P49327,nsp9-P49327,FASN,0.35975334,0.99338499,0.077699803,4.68E-05,0,0.69,1,1|1|1,0|0|0|1|0|0|0|0|0|0|0,10
SARS-CoV2,nsp9,P49368,nsp9-P49368,CCT3,0.313132933,0.95040881,0.029030711,0.000412998,0.53,0.12,2,3|1|2,0|0|1|0|2|0|0|0|1|0|0,5.5
SARS-CoV2,nsp9,P49411,nsp9-P49411,TUFM,0.201553468,0.62287655,0.013676511,0.000332354,0.2,0.38,1.33,2|0|2,3|0|0|0|0|0|0|0|2|4|1,1.47
SARS-CoV2,nsp9,P49458,nsp9-P49458,SRP9,0.295065003,0.92075377,0.016008166,0.001859871,0,0.69,1.33,1|1|2,1|2|4|5|4|2|3|3|4|1|1,0.49
SARS-CoV2,nsp9,P49674,nsp9-P49674,CSNK1E,0.20606036,0.63092575,0.016629405,0.000203935,0,0.69,0.67,0|1|1,1|3|0|3|1|2|1|1|2|2|1,0.43
SARS-CoV2,nsp9,P49756,nsp9-P49756,RBM25,0.320564149,0.96256668,0.034399486,0.000379177,0,0.69,2.67,2|3|3,6|4|4|5|3|3|3|1|4|2|2,0.79
SARS-CoV2,nsp9,P49790,nsp9-P49790,NUP153,0.249951036,0.62322727,0.084121928,5.08E-05,0,0.69,0.67,1|1|0,0|0|0|0|1|1|1|0|0|0|0,2.44
SARS-CoV2,nsp9,P49915,nsp9-P49915,GMPS,0.210904444,0.63092575,0.023696509,0.00012242,0,0.69,0.67,0|1|1,0|3|1|2|1|2|2|2|1|1|3,0.41
SARS-CoV2,nsp9,P50402,nsp9-P50402,EMD,0.00280151,0.00000000,0.004085639,0.000128219,0,0.69,0.33,1|0|0,1|0|2|2|0|0|0|0|1|0|0,0.61
SARS-CoV2,nsp9,P50454,nsp9-P50454,SERPINH1,0.197313242,0.62322727,0.007334487,0.000179091,0,0.69,0.67,1|1|0,1|0|3|2|0|0|0|1|1|2|2,0.61
SARS-CoV2,nsp9,P50579,nsp9-P50579,METAP2,0.028755346,0.00000000,0.041946784,6.81E-05,0,0.69,0.33,1|0|0,0|0|0|1|0|0|0|0|0|0|0,3.33
SARS-CoV2,nsp9,P50914,nsp9-P50914,RPL14,0.312114972,0.87838967,0.059951525,0.001348687,0.18,0.39,2.67,5|2|1,3|5|4|1|0|0|1|0|3|0|1,1.63
SARS-CoV2,nsp9,P50990,nsp9-P50990,CCT8,0.330555008,0.98715505,0.037905637,0.00056509,0.89,0.01,2.67,3|3|2,1|0|0|0|0|1|0|0|0|0|1,9.78
SARS-CoV2,nsp9,P50991,nsp9-P50991,CCT4,0.202983106,0.62287655,0.015762488,0.000278709,0.09,0.45,1.33,2|0|2,0|0|1|2|5|0|1|2|0|1|1,1.13
SARS-CoV2,nsp9,P51114,nsp9-P51114,FXR1,0.660884268,0.93673671,0.542465512,0.001234579,1,0,6.33,4|7|8,0|0|0|0|0|0|0|0|0|0|0,63.33
SARS-CoV2,nsp9,P51116,nsp9-P51116,FXR2,0.064195392,0.00000000,0.093645079,0.000126432,0.64,0.08,1.33,0|2|2,0|0|0|0|0|0|0|0|0|0|0,13.33
SARS-CoV2,nsp9,P51571,nsp9-P51571,SSR4,0.190855098,0.58020949,0.017269892,0.000734853,0.1,0.44,1,0|2|1,1|1|1|1|0|1|1|1|1|1|0,1.22
SARS-CoV2,nsp9,P51610,nsp9-P51610,HCFC1,0.00762316,0.00000000,0.011120283,1.60E-05,0,0.69,0.33,1|0|0,1|2|1|1|2|1|0|2|2|1|0,0.28
SARS-CoV2,nsp9,P51858,nsp9-P51858,HDGF,0.016610344,0.00000000,0.024229105,0.000176219,0,0.69,0.33,0|1|0,0|2|2|3|0|1|0|1|1|0|1,0.33
SARS-CoV2,nsp9,P51970,nsp9-P51970,NDUFA8,0.004428442,0.00000000,0.006458422,0.000189347,0,0.69,0.33,1|0|0,1|3|2|2|1|0|0|0|1|1|0,0.33
SARS-CoV2,nsp9,P51991,nsp9-P51991,HNRNPA3,0.056970018,0.00000000,0.083097046,0.001033893,0.28,0.33,4,12|0|0,1|9|10|6|0|0|0|0|4|1|0,1.42
SARS-CoV2,nsp9,P52272,nsp9-P52272,HNRNPM,0.277591868,0.78411624,0.052016906,0.001740673,0.31,0.31,12,26|6|4,7|16|12|8|2|1|3|2|12|4|3,1.89
SARS-CoV2,nsp9,P52292,nsp9-P52292,KPNA2,0.008813896,0.00000000,0.012856894,6.16E-05,0,0.69,0.33,1|0|0,0|0|0|1|0|0|0|0|0|0|0,3.33
SARS-CoV2,nsp9,P52597,nsp9-P52597,HNRNPF,0.331326364,0.97973063,0.042365012,0.00141512,0.01,0.57,5,5|4|6,4|6|3|12|2|1|0|1|5|1|4,1.41
SARS-CoV2,nsp9,P52815,nsp9-P52815,MRPL12,0.149022105,0.00000000,0.217387236,0.000164483,0,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33
SARS-CoV2,nsp9,P52907,nsp9-P52907,CAPZA1,0.333772966,0.99338499,0.039797304,0.000410506,0,0.69,1,1|1|1,1|0|0|1|0|1|0|1|3|1|1,1.22
SARS-CoV2,nsp9,P52948,nsp9-P52948,NUP98,0.246710073,0.58020949,0.09875512,7.00E-05,0.32,0.23,1,0|2|1,0|0|0|0|0|0|0|0|0|0|0,10
SARS-CoV2,nsp9,P53350,nsp9-P53350,PLK1,0.19978642,0.62322727,0.010942758,0.000124146,0,0.69,0.67,1|1|0,6|8|6|2|2|1|0|3|5|1|3,0.2
